Date,price,returns
2010-07-12,7.716396808624268,-0.009014852636846094
2010-07-13,7.551745891571045,-0.021568740003135023
2010-07-14,7.579636573791504,0.0036864726498957445
2010-07-15,7.541250228881836,-0.005077271971286823
2010-07-16,7.494762420654297,-0.006183548449672838
2010-07-19,7.365199565887451,-0.01743828660392488
2010-07-20,7.554442405700684,0.025369642258806113
2010-07-21,7.624924182891846,0.00928659088804995
2010-07-22,7.768284320831299,0.018626952651289663
2010-07-23,7.795872211456299,0.0035450580903870765
2010-07-26,7.776076316833496,-0.0025425084408419174
2010-07-27,7.920038223266602,0.018344150467137332
2010-07-28,7.826462268829346,-0.011885441600894442
2010-07-29,7.740988254547119,-0.010981229466732412
2010-07-30,7.715194225311279,-0.003337700394703713
2010-08-02,7.853153228759766,0.017723475810361045
2010-08-03,7.855554103851318,0.0003056744338549855
2010-08-04,7.887042045593262,0.004000354634570602
2010-08-05,7.848658561706543,-0.004878532068202546
2010-08-06,7.800370216369629,-0.006171437126652357
2010-08-09,7.850152492523193,0.006361761198456328
2010-08-10,7.779975414276123,-0.008979779338214922
2010-08-11,7.50346040725708,-0.03618887629656076
2010-08-12,7.551447868347168,0.00637501374730709
2010-08-13,7.470768451690674,-0.010741449951236604
2010-08-16,7.426979064941406,-0.005878675660124344
2010-08-17,7.556845188140869,0.017334610034336784
2010-08-18,7.589831829071045,0.004355634314156198
2010-08-19,7.494163990020752,-0.012684851279991083
2010-08-20,7.486966609954834,-0.0009608594720722508
2010-08-23,7.371796607971191,-0.015502273878548856
2010-08-24,7.195750713348389,-0.02417077652742816
2010-08-25,7.2845258712768555,0.012261681560705506
2010-08-26,7.206248760223389,-0.010803821663737168
2010-08-27,7.24643611907959,0.0055612452310602745
2010-08-30,7.272827625274658,0.003635382031154988
2010-08-31,7.290824890136719,0.0024715330174673866
2010-09-01,7.507655143737793,0.02930649255532014
2010-09-02,7.562840938568115,0.0073237192982622545
2010-09-03,7.760777473449707,0.02583561392736833
2010-09-07,7.731990814208984,-0.0037161457312531176
2010-09-08,7.885246276855469,0.019627080194286606
2010-09-09,7.889741897583008,0.0005699682053048605
2010-09-10,7.899944305419922,0.001292287778944523
2010-09-13,8.008806228637695,0.013686005345770358
2010-09-14,8.039398193359375,0.003812513970089526
2010-09-15,8.104180335998535,0.008025790596183136
2010-09-16,8.294623374938965,0.023227499333195123
2010-09-17,8.25863265991211,-0.004348482457388503
2010-09-20,8.49436092376709,0.028143486312945054
2010-09-21,8.510560035705566,0.0019052269489718832
2010-09-22,8.629922866821289,0.013927817708437207
2010-09-23,8.665011405944824,0.004057672230915799
2010-09-24,8.766983032226562,0.011699497700301986
2010-09-27,8.732185363769531,-0.003977070628278678
2010-09-28,8.603232383728027,-0.014877675347073183
2010-09-29,8.61852741241455,0.0017762450398741692
2010-09-30,8.509958267211914,-0.01267719765236297
2010-10-01,8.47307014465332,-0.004344122811887896
2010-10-04,8.356701850891113,-0.01382908197970023
2010-10-05,8.66561222076416,0.03629874130518562
2010-10-06,8.67310905456543,0.0008647505371821573
2010-10-07,8.674010276794434,0.00010390454029840512
2010-10-08,8.819463729858398,0.016629836372913154
2010-10-11,8.858155250549316,0.0043774653722703505
2010-10-12,8.953526496887207,0.010708944739930004
2010-10-13,9.001510620117188,0.005344933252176887
2010-10-14,9.0665922164917,0.007204063252542525
2010-10-15,9.439380645751953,0.04029389526106231
2010-10-18,9.537153244018555,0.01030467039010663
2010-10-19,9.281928062438965,-0.02712574826803582
2010-10-20,9.31312084197998,0.003354958511753825
2010-10-21,9.282828330993652,-0.0032579716689085103
2010-10-22,9.221345901489258,-0.006645274194397199
2010-10-25,9.262431144714355,0.004445553610191499
2010-10-26,9.238740921020508,-0.0025609444155474392
2010-10-27,9.232146263122559,-0.0007140597105501634
2010-10-28,9.154468536376953,-0.008449427991851444
2010-10-29,9.026702880859375,-0.014054953427635297
2010-11-01,9.122673988342285,0.010575790307548516
2010-11-02,9.278029441833496,0.016886218032276634
2010-11-03,9.38119888305664,0.011058387923607693
2010-11-04,9.545251846313477,0.017336274442179445
2010-11-05,9.511055946350098,-0.0035889362241992018
2010-11-08,9.555747985839844,0.004687951006154822
2010-11-09,9.479567527770996,-0.008004160974634189
2010-11-10,9.538049697875977,0.0061503345828772815
2010-11-11,9.496665000915527,-0.004348345937849274
2010-11-12,9.238142967224121,-0.027599796556174283
2010-11-15,9.208451271057129,-0.0032192090773466298
2010-11-16,9.045000076293945,-0.017909551522211853
2010-11-17,9.012310981750488,-0.0036205977897529884
2010-11-18,9.250138282775879,0.026046971409440012
2010-11-19,9.199152946472168,-0.005527092121313082
2010-11-22,9.397992134094238,0.021384654923145785
2010-11-23,9.259133338928223,-0.014885611334015447
2010-11-24,9.441182136535645,0.019470746275482842
2010-11-26,9.447176933288574,0.0006347610114838531
2010-11-29,9.503259658813477,0.005918902077316712
2010-11-30,9.33171272277832,-0.018216292148684143
2010-12-01,9.489167213439941,0.016732285070009123
2010-12-02,9.541647911071777,0.005515352897194514
2010-12-03,9.520358085632324,-0.0022337454196033057
2010-12-06,9.601632118225098,0.00850063420555669
2010-12-07,9.543450355529785,-0.006078003778583696
2010-12-08,9.627425193786621,0.008760724060953518
2010-12-09,9.589940071105957,-0.0039011768476093778
2010-12-10,9.61392879486084,0.002498323270137437
2010-12-13,9.64721965789795,0.0034567924409367734
2010-12-14,9.605826377868652,-0.004299926747212357
2010-12-15,9.607931137084961,0.00021908876731568938
2010-12-16,9.634622573852539,0.00277421118705945
2010-12-17,9.615429878234863,-0.001994041525335888
2010-12-20,9.663414001464844,0.0049779149221937935
2010-12-21,9.723097801208496,0.0061572694368008385
2010-12-22,9.751887321472168,0.002956566185160714
2010-12-23,9.705099105834961,-0.004809409308876411
2010-12-27,9.737493515014648,0.0033323168147312288
2010-12-28,9.761185646057129,0.0024301279595708714
2010-12-29,9.755786895751953,-0.000553236464447604
2010-12-30,9.706903457641602,-0.005023307673798438
2010-12-31,9.673910140991211,-0.003404743392714682
2011-01-03,9.884146690368652,0.021499543566227075
2011-01-04,9.935735702514648,0.005205795637917454
2011-01-05,10.017006874084473,0.00814641102235214
2011-01-06,10.008910179138184,-0.0008086216841856064
2011-01-07,10.080589294433594,0.007136008496723356
2011-01-10,10.27043342590332,0.018657503472633064
2011-01-11,10.246142387390137,-0.002367943860081212
2011-01-12,10.329516410827637,0.008104185685946064
2011-01-13,10.367304801940918,0.003651617097617521
2011-01-14,10.451277732849121,0.008067156942479503
2011-01-18,10.216451644897461,-0.02272491470615501
2011-01-19,10.162166595458984,-0.005327660315358251
2011-01-20,9.977418899536133,-0.018347237428271157
2011-01-21,9.79867172241211,-0.018077591611602717
2011-01-24,10.120476722717285,0.03231393177672093
2011-01-25,10.238943099975586,0.01163763165384113
2011-01-26,10.312423706054688,0.007150952041139469
2011-01-27,10.29322624206543,-0.001863320942751212
2011-01-28,10.07999038696289,-0.02093372352147238
2011-01-31,10.176560401916504,0.009534767056019078
2011-02-01,10.347808837890625,0.016687714789929142
2011-02-02,10.32651424407959,-0.0020600046983032527
2011-02-03,10.300121307373047,-0.002559113535000268
2011-02-04,10.39189338684082,0.008870347577611959
2011-02-07,10.553247451782227,0.015407607732755402
2011-02-08,10.652814865112305,0.00939053592445438
2011-02-09,10.741593360900879,0.008299271886676785
2011-02-10,10.633024215698242,-0.010158785626453781
2011-02-11,10.702303886413574,0.0064943847017020495
2011-02-14,10.772180557250977,0.006507901751324763
2011-02-15,10.793777465820312,0.002002870984529004
2011-02-16,10.890650749206543,0.008934884230441753
2011-02-17,10.7457914352417,-0.013390508220525454
2011-02-18,10.513662338256836,-0.021838597082734612
2011-02-22,10.155265808105469,-0.03468321665454166
2011-02-23,10.275531768798828,0.011773142911174705
2011-02-24,10.283329963684082,0.0007586213050818635
2011-02-25,10.44168472290039,0.015281807358175747
2011-02-28,10.5931396484375,0.014400647253402177
2011-03-01,10.47616958618164,-0.011103474033518523
2011-03-02,10.560445785522461,0.008012377344566168
2011-03-03,10.783577919006348,0.02090892192074323
2011-03-04,10.79677677154541,0.0012232286608910847
2011-03-07,10.657618522644043,-0.012972651856427486
2011-03-08,10.669610977172852,0.0011246145021202025
2011-03-09,10.570944786071777,-0.009290425530565916
2011-03-10,10.396995544433594,-0.016592305169703447
2011-03-11,10.556548118591309,0.015229467678884223
2011-03-14,10.60363483428955,0.004450509102283284
2011-03-15,10.3598051071167,-0.023263426633428175
2011-03-16,9.897345542907715,-0.045666830390955315
2011-03-17,10.036203384399414,0.013932299573971463
2011-03-18,9.91713809967041,-0.011934512126904995
2011-03-21,10.1759614944458,0.025763840976717134
2011-03-22,10.232945442199707,0.005584237902759082
2011-03-23,10.1726655960083,-0.00590818098271928
2011-03-24,10.3460111618042,0.01689677087999364
2011-03-25,10.54305362701416,0.018866168653234983
2011-03-28,10.510062217712402,-0.0031341143563161644
2011-03-29,10.525657653808594,0.0014827578089793292
2011-03-30,10.455777168273926,-0.006661197817900089
2011-03-31,10.452180862426758,-0.00034401311475340535
2011-04-01,10.33371353149414,-0.011398943095544123
2011-04-04,10.232644081115723,-0.009828698490794263
2011-04-05,10.163662910461426,-0.006764110158923753
2011-04-06,10.138171195983887,-0.0025112733894707695
2011-04-07,10.139375686645508,0.00011880043182843636
2011-04-08,10.048798561096191,-0.008973345703927382
2011-04-11,9.921037673950195,-0.012795561144299139
2011-04-12,9.969023704528809,0.004825135806884706
2011-04-13,10.080888748168945,0.011158772355853053
2011-04-14,9.969621658325195,-0.011098792975540839
2011-04-15,9.820867538452148,-0.01503317274002125
2011-04-18,9.952530860900879,0.013317414204339073
2011-04-19,10.132774353027344,0.017948278985855826
2011-04-20,10.269233703613281,0.013377250431478416
2011-04-21,10.517861366271973,0.023922488339597425
2011-04-25,10.587137222290039,0.00656490020891809
2011-04-26,10.509464263916016,-0.007363585020292884
2011-04-27,10.501362800598145,-0.0007711703774906375
2011-04-28,10.399394035339355,-0.009757500657519014
2011-04-29,10.500763893127441,0.009700467626569065
2011-05-02,10.385298728942871,-0.011056783903854672
2011-05-03,10.442877769470215,0.005528970547367784
2011-05-04,10.483969688415527,0.00392720134660296
2011-05-05,10.399394035339355,-0.008099855616685137
2011-05-06,10.39669418334961,-0.00025964998575922493
2011-05-09,10.424886703491211,0.002708011223889528
2011-05-10,10.480372428894043,0.0053083155144948435
2011-05-11,10.413789749145508,-0.00637335008325568
2011-05-12,10.393998146057129,-0.0019023270668294678
2011-05-13,10.211950302124023,-0.017669905467549984
2011-05-16,9.996013641357422,-0.02137225509865326
2011-05-17,10.081193923950195,0.008485322812125773
2011-05-18,10.193053245544434,0.01103473344344863
2011-05-19,10.212852478027344,0.0019405400538725637
2011-05-20,10.053601264953613,-0.015716068823085738
2011-05-23,10.029004096984863,-0.00244960051996701
2011-05-24,9.962726593017578,-0.0066305161681197156
2011-05-25,10.100384712219238,0.013722724988868062
2011-05-26,10.046998977661133,-0.005299532715995703
2011-05-27,10.119277000427246,0.007168237937106525
2011-05-31,10.431784629821777,0.030415141162087878
2011-06-01,10.362207412719727,-0.006692074962894701
2011-06-02,10.379901885986328,0.001706140615116869
2011-06-03,10.300121307373047,-0.007715752894857264
2011-06-06,10.138171195983887,-0.015848046109706804
2011-06-07,9.958223342895508,-0.017908950013707514
2011-06-08,9.964221954345703,0.0006021963209810188
2011-06-09,9.941732406616211,-0.002259580916386117
2011-06-10,9.774077415466309,-0.01700757249459528
2011-06-13,9.795076370239258,0.002146128857973828
2011-06-14,9.970221519470215,0.017722954104092192
2011-06-15,9.799572944641113,-0.017263994680166928
2011-06-16,9.751887321472168,-0.0048779699393142195
2011-06-17,9.60493278503418,-0.015184039428424168
2011-06-20,9.456778526306152,-0.015545009544991828
2011-06-21,9.756086349487305,0.031159542488612413
2011-06-22,9.675409317016602,-0.008303786536136393
2011-06-23,9.933934211730957,0.026369049438264014
2011-06-24,9.787578582763672,-0.014842503952614106
2011-06-27,9.958223342895508,0.017284586282705572
2011-06-28,10.054797172546387,0.009651174763021686
2011-06-29,10.018209457397461,-0.0036454683986928416
2011-06-30,10.06709098815918,0.0048674031440096854
2011-07-01,10.294723510742188,0.022359697498611997
2011-07-05,10.47977066040039,0.017815311639234555
2011-07-06,10.549649238586426,0.006645816738144461
2011-07-07,10.712800025939941,0.015346678778605405
2011-07-08,10.788078308105469,0.0070023734463791065
2011-07-11,10.61683177947998,-0.016001018610553697
2011-07-12,10.609332084655762,-0.0007066463054092864
2011-07-13,10.737393379211426,0.011998358350918448
2011-07-14,10.72989559173584,-0.0006985314066074721
2011-07-15,10.944334983825684,0.019788143218608667
2011-07-18,11.210654258728027,0.024042629914294622
2011-07-19,11.3021240234375,0.008126075502410846
2011-07-20,11.603536605834961,0.026319256728613905
2011-07-21,11.615228652954102,0.001007120574852749
2011-07-22,11.795478820800781,0.015399255236884901
2011-07-25,11.95142936706543,0.01313457626025949
2011-07-26,12.098689079284668,0.012246222647178673
2011-07-27,11.77418327331543,-0.02718782975880263
2011-07-28,11.751089096069336,-0.0019633510976619917
2011-07-29,11.710901260375977,-0.0034257856547141863
2011-08-01,11.898946762084961,0.015929749145386474
2011-08-02,11.663817405700684,-0.01995836818700303
2011-08-03,11.77358341217041,0.00936680734073514
2011-08-04,11.317718505859375,-0.03948882092314099
2011-08-05,11.205254554748535,-0.009986682087803622
2011-08-08,10.5931396484375,-0.05617623634127167
2011-08-09,11.216948509216309,0.05721930561458599
2011-08-10,10.907441139221191,-0.02798066458604964
2011-08-11,11.207651138305664,0.027151452774956564
2011-08-12,11.30632209777832,0.008765364530841868
2011-08-15,11.498865127563477,0.016886298991359183
2011-08-16,11.410990715026855,-0.0076713571738462605
2011-08-17,11.409793853759766,-0.00010489221039522434
2011-08-18,10.978222846984863,-0.038558527218319316
2011-08-19,10.677713394165039,-0.02775486039822983
2011-08-22,10.690004348754883,0.0011504229036791713
2011-08-23,11.204652786254883,0.04701998753643277
2011-08-24,11.282028198242188,0.006881915336483857
2011-08-25,11.208252906799316,-0.006560661089069164
2011-08-26,11.503963470458984,0.026041251969699974
2011-08-29,11.695606231689453,0.016521609923161762
2011-08-30,11.696207046508789,5.136966615815197e-05
2011-08-31,11.541455268859863,-0.013319245569431981
2011-09-01,11.42748737335205,-0.009923733328319972
2011-09-02,11.218149185180664,-0.01848869655769736
2011-09-06,11.388797760009766,0.015097289919941304
2011-09-07,11.514461517333984,0.01097354894541036
2011-09-08,11.52076244354248,0.000547068817420282
2011-09-09,11.32101821899414,-0.017489820008651957
2011-09-12,11.394800186157227,0.006496109918658011
2011-09-13,11.535157203674316,0.01224239261686444
2011-09-14,11.67551326751709,0.012094245605300369
2011-09-15,11.785282135009766,0.009357710735439895
2011-09-16,12.0114107131958,0.019005614461630405
2011-09-19,12.345213890075684,0.027411357953926796
2011-09-20,12.399799346923828,0.004411842084263373
2011-09-21,12.360512733459473,-0.0031733563216365113
2011-09-22,12.050999641418457,-0.025359320168818922
2011-09-23,12.125380516052246,0.006153204808394541
2011-09-26,12.0914888381958,-0.0027990158007353827
2011-09-27,11.974225044250488,-0.009745376562271257
2011-09-28,11.906745910644531,-0.005651303987994183
2011-09-29,11.713600158691406,-0.01635454928945146
2011-09-30,11.43618392944336,-0.023968215755030275
2011-10-03,11.234643936157227,-0.017780144943611464
2011-10-04,11.171663284301758,-0.005621704380239123
2011-10-05,11.34411334991455,0.015318453419628675
2011-10-06,11.317718505859375,-0.0023294547553631695
2011-10-07,11.090686798095703,-0.020263778103869257
2011-10-10,11.660815238952637,0.05012836711626267
2011-10-11,12.005112648010254,0.029098516997980273
2011-10-12,12.06209659576416,0.0047354102140557686
2011-10-13,12.249244689941406,0.0153962538581629
2011-10-14,12.656217575073242,0.03268432520817033
2011-10-17,12.595937728881836,-0.004774242829121533
2011-10-18,12.663418769836426,0.005343065766327815
2011-10-19,11.955031394958496,-0.057565198269979856
2011-10-20,11.855761528015137,-0.008338272683605208
2011-10-21,11.782580375671387,-0.00619175291077223
2011-10-24,12.169466972351074,0.03230790614129031
2011-10-25,11.929536819458008,-0.019912697048858785
2011-10-26,12.014412879943848,0.007089591905821813
2011-10-27,12.137073516845703,0.010157692950970354
2011-10-28,12.14487075805664,0.0006422254651985426
2011-10-31,12.139774322509766,-0.0004197249418131932
2011-11-01,11.891749382019043,-0.02064236546795284
2011-11-02,11.918741226196289,0.002267223820253239
2011-11-03,12.088488578796387,0.014141588419250173
2011-11-04,12.003616333007812,-0.007045677179163157
2011-11-07,11.988321304321289,-0.0012750142143396204
2011-11-08,12.183259963989258,0.01612992414444525
2011-11-09,11.854860305786133,-0.027324939523302394
2011-11-10,11.553149223327637,-0.025779876047478556
2011-11-11,11.535157203674316,-0.0015585398913651183
2011-11-14,11.374402046203613,-0.014034123851227598
2011-11-15,11.661416053771973,0.024920222894849076
2011-11-16,11.539652824401855,-0.010496442896597902
2011-11-17,11.318918228149414,-0.019313670762551194
2011-11-18,11.244840621948242,-0.006566093250599092
2011-11-21,11.066995620727539,-0.015942100496589617
2011-11-22,11.291929244995117,0.020120932853592954
2011-11-23,11.0064115524292,-0.025610273031474673
2011-11-25,10.90384578704834,-0.009362419892197327
2011-11-28,11.280226707458496,0.03393579253987333
2011-11-29,11.192660331726074,-0.0077931080912398976
2011-11-30,11.46257495880127,0.023829141086575856
2011-12-01,11.634427070617676,0.014881176610278324
2011-12-02,11.68751049041748,0.004552238537723685
2011-12-05,11.786783218383789,0.008458045299751582
2011-12-06,11.725000381469727,-0.005255490622907644
2011-12-07,11.669214248657227,-0.0047692337131355345
2011-12-08,11.716301918029785,0.004027085198684333
2011-12-09,11.805073738098145,0.0075482185099571275
2011-12-12,11.751692771911621,-0.004532120954271246
2011-12-13,11.660815238952637,-0.007763199852668823
2011-12-14,11.402294158935547,-0.02241951888975713
2011-12-15,11.364802360534668,-0.0032935101987141557
2011-12-16,11.427186965942383,0.0054742708332580214
2011-12-19,11.462875366210938,0.0031182465708115004
2011-12-20,11.874958992004395,0.03531831223861115
2011-12-21,11.889947891235352,0.001261431512619815
2011-12-22,11.952930450439453,0.005283146170272257
2011-12-23,12.09628677368164,0.011922053005072542
2011-12-27,12.192256927490234,0.007902544873437112
2011-12-28,12.075592994689941,-0.009614764547343668
2011-12-29,12.149971008300781,0.006140476011719631
2011-12-30,12.146369934082031,-0.0002964293474199131
2012-01-03,12.333212852478027,0.01526550092219603
2012-01-04,12.399496078491211,0.005359977743454536
2012-01-05,12.53715705871582,0.011040966717084544
2012-01-06,12.66821575164795,0.010399360092498533
2012-01-09,12.64812183380127,-0.0015874272491789299
2012-01-10,12.69340705871582,0.0035739969210752953
2012-01-11,12.67271614074707,-0.001631382327915265
2012-01-12,12.637925148010254,-0.002749121545476907
2012-01-13,12.590540885925293,-0.003756416877652491
2012-01-17,12.737194061279297,0.01158057083452979
2012-01-18,12.869455337524414,0.010330320877010024
2012-01-19,12.828666687011719,-0.003174448679668984
2012-01-20,12.605234146118164,-0.017570115594845337
2012-01-23,12.818470001220703,0.01677496357049124
2012-01-24,12.608535766601562,-0.016513073300714165
2012-01-25,13.395798683166504,0.06056710029764023
2012-01-26,13.334918975830078,-0.004555045126453994
2012-01-27,13.414393424987793,0.005942185116191823
2012-01-30,13.586243629455566,0.012729516320224121
2012-01-31,13.690308570861816,0.007630395920674271
2012-02-01,13.681614875793457,-0.0006352272157736927
2012-02-02,13.64952278137207,-0.0023483917554245615
2012-02-03,13.786285400390625,0.009969726490947739
2012-02-06,13.91494369506836,0.009289062182602947
2012-02-07,14.060702323913574,0.010420488427434371
2012-02-08,14.29612922668457,0.01660498012669498
2012-02-09,14.790679931640625,0.034008430879651996
2012-02-10,14.798176765441895,0.0005067336016688628
2012-02-13,15.073501586914062,0.018434358796213246
2012-02-14,15.279243469238281,0.013556930883763307
2012-02-15,14.925647735595703,-0.023414213630313707
2012-02-16,15.06180191040039,0.009080806272534492
2012-02-17,15.05910587310791,-0.0001790143457203186
2012-02-21,15.440890312194824,0.025036356007468008
2012-02-22,15.386597633361816,-0.003522358686055327
2012-02-23,15.487066268920898,0.006508394372911841
2012-02-24,15.667619705200195,0.011590902110588441
2012-02-27,15.768092155456543,0.006392270855490878
2012-02-28,16.05750274658203,0.018187786902418956
2012-02-29,16.268339157104492,0.013044634744321382
2012-03-01,16.32923126220703,0.0037359947471649058
2012-03-02,16.35051727294922,0.001302703644096681
2012-03-05,15.990023612976074,-0.022294530753320885
2012-03-06,15.903050422668457,-0.00545406227120715
2012-03-07,15.9159517288208,0.0008109183812803344
2012-03-08,16.254838943481445,0.021068785896254383
2012-03-09,16.350221633911133,0.0058508072572176495
2012-03-12,16.5550537109375,0.012449962545353355
2012-03-13,17.037912368774414,0.028749584938558392
2012-03-14,17.682119369506836,0.03711292353989437
2012-03-15,17.561552047729492,-0.0068419541588689015
2012-03-16,17.56185531616211,1.726873645724325e-05
2012-03-19,18.027620315551758,0.026175805343760405
2012-03-20,18.173370361328125,0.008052311861252992
2012-03-21,18.069604873657227,-0.0057261177110063954
2012-03-22,17.974828720092773,-0.005258863160796157
2012-03-23,17.87615966796875,-0.005504411771485529
2012-03-26,18.203962326049805,0.018171317604434467
2012-03-27,18.428895950317383,0.01228058424861933
2012-03-28,18.523069381713867,0.005097083981204342
2012-03-29,18.290340423583984,-0.012643874057663762
2012-03-30,17.981128692626953,-0.017050272812956013
2012-04-02,18.55336570739746,0.031328410378088645
